LAB;GRUPO;CODIGO;CODBARRA;DETALLE;COSTO;MARGEN;PRECIO;PCADENA;POFERTA;STOCK;DESCUENTO;PRINCIPIO_ACTIVO;CV_SKU
MED MSD;;186003;7501050604031;EZETROL 10 MG 30 COM (EZERIMIBA);23438.0;55.0;43230;0.0;0.0;0.0;No;EZETIMIBA;
MED MSD;;186002;8713184194640;V-BRAVECTO PIPETA GATO [ 53338 ];16855.0;12.18;22500;0.0;0.0;0.0;Si;;
MED PASTEUR;DESCONG NASAL;187000;7800068150012;256683  FISIOMAR SOL.ISOTàNICA [ 32350 ];5330.0;75.63;11140;16790.0;0.0;0.0;Si;;256683
MED PASTEUR;ANTIINFECCIOSOS GINECOLOGICOS;187001;7800068010477;259415  FUNGOS 500MG.1 OV.CLOTRIMAZOL [ 28838 ];3990.0;49.95;7120;9890.0;0.0;3.0;Si;;259415
MED PASTEUR;;187002;7800068012143;276087  FISIOLIMP LN 100ML [ 38223 ];9190.0;24.27;13590;16770.0;0.0;0.0;Si;;276087
MED PASTEUR;ANTIINFECCIOSOS GINECOLOGICOS;187003;7800068013485;41008 METROPAST 1000MG.5SUPOSITORIO [ 5828 ];5670.0;37.68;9290;13190.0;0.0;0.0;Si;METRONIDAZOL;
MED PASTEUR;ANTIMICOTICOS;187004;7800068012112;41088  FELSOL 150MG.2CAP. [ 21719 ];4353.33;83.4;9500;11990.0;0.0;0.0;Si;;
MED PASTEUR;ANTIMICOTICOS;187005;7800068012129;41089  FELSOL 150MG.4CAP. [ 16315 ];7990.0;20.84;11490;17090.0;0.0;0.0;Si;;
MED PASTEUR;ANALG GENERAL;187006;7800068011474;41110  DOLIDER 10COM. [ 12760 ];1298.0;93.58;2990;4990.0;0.0;0.0;Si;ACIDO ACETILSALICILICO + CAFEINA + PARACETAMOL;
MED PASTEUR;VITAMINA A+D;187007;7800068010019;ABECIDIN ACD GOTAS 30 ML 41002 [ 54014 ];4120.0;62.15;7950;11890.0;0.0;2.0;Si;;
MED PASTEUR;;187087;7800068010781;AC FORTE JBE 120 ML;3345.0;49.98;5970;0.0;0.0;0.0;No;;
MED PASTEUR;;187008;7800068010774;AC JBE.120ML [ 34830 ];2665.0;88.88;5990;0.0;0.0;0.0;Si;;
MED PASTEUR;TRANQUILIZANTES;187009;7800068010125;AGUA DEL CARMEN 100ML [ 16485 ];3890.0;69.2;7800;10090.0;0.0;1.0;Si;;
MED PASTEUR;TRANQUILIZANTES;187010;7800068010118;AGUA DEL CARMEN 40ML 41003 [ 5780 ];1890.0;47.17;3310;3990.0;0.0;4.0;Si;;
MED PASTEUR;CALCIOTERAPIA;187011;7800068010156;ALDROX 70MG.10COM.REC [ 34502 ];9250.0;8.11;11900;18240.0;0.0;0.0;Si;ACIDO ALENDRONICO;
MED PASTEUR;ANTIACIDOS;187012;78030466;ANTIACIDAS PASTEUR 10COM.BLIS. [ 31371 ];300.0;320.17;1500;0.0;0.0;0.0;Si;;
MED PASTEUR;;187091;7800068010101;ASAX FUROSEMIDA 10MG/ML 60 ML;7790.0;46.71;13600;13640.0;0.0;2.0;No;;
MED PASTEUR;ANALG TOPICOS;187013;7800068010415;BALSAMO ANALGESICO 15GRS [ 38220 ];1470.0;122.95;3900;0.0;0.0;2.0;Si;;
MED PASTEUR;ANALG GENERAL;187014;7800068014147;BEDIATIL FORTE SUSP.200MG/5ML. [ 5783 ];2990.0;43.33;5100;7990.0;0.0;0.0;Si;IBUPROFENO;
MED PASTEUR;;187088;7800068017483;BEEZ 10 (ZINC)  10 MG 30 COM;9395.0;16.28;13000;20390.0;0.0;0.0;No;;
MED PASTEUR;CORTICOIDES;187015;7800068010644;BERSEN 20MG.20COM. (B.E) 41022 [ 5786 ];4550.0;29.1;6990;8790.0;0.0;4.0;Si;PREDNISONA;
MED PASTEUR;CORTICOIDES;187016;7800068010606;BERSEN 20MG/5ML 60ML 41018 [ 54231 ];6565.0;60.08;12500;13290.0;0.0;0.0;Si;PREDNISONA;
MED PASTEUR;CORTICOIDES;187017;7800068010620;BERSEN 5MG.20COM.(B.E)PREDNISONA   41019 [ 5787 ];2290.0;103.66;5550;7990.0;0.0;0.0;Si;PREDNISONA;
MED PASTEUR;CORTICOIDES;187018;7800068010637;BERSEN MD JBE.2MG/1ML.60ML [ 5785 ];5990.0;34.4;9580;9090.0;0.0;0.0;Si;PREDNISONA;
MED PASTEUR;;187086;7800068011337;BONAVID  500000 UI CAP BL X 4;10200.0;58.17;19500;0.0;0.0;3.0;Si;;500000
MED PASTEUR;;187019;7800068010576;BONAVID GTS.300000UI. 2ML   290034 [ 40672 ];9500.0;58.39;19800;24990.0;0.0;3.0;Si;;290034
MED PASTEUR;;187020;7800068010804;BROKAST 60MG/10ML 120ML [ 38225 ];4350.0;52.61;7900;16090.0;0.0;0.0;Si;;
MED PASTEUR;ANTITUSIVOS;187021;7800068010057;BRONCOTUSILAN JBE.250MG/5ML.120ML. [ 16644 ];2750.0;52.48;4990;8290.0;0.0;51.0;Si;;
MED PASTEUR;ANTITUSIVOS;187022;7800068010040;BRONCOTUSILAN JBE.INF.120ML [ 14812 ];2790.0;65.66;5500;7990.0;0.0;11.0;Si;;
MED PASTEUR;CALCIOTERAPIA;187023;7800068010811;CALCIUM PAST.GRANULADO 10% 130GR. [ 5790 ];2405.2;28.23;3670;5250.0;0.0;0.0;Si;;
MED PASTEUR;ANTIBIOTICOS ORALES;187024;7800068011016;CLATIC SUSP.125MG/5ML.80ML  41101 [ 21459 ];6390.0;69.51;12890;19160.0;0.0;0.0;Si;;
MED PASTEUR;ANTIBIOTICOS ORALES;187025;7800068011023;CLATIC SUSP.250MG/5ML.80ML [ 21460 ];10990.0;22.27;15990;25390.0;0.0;0.0;Si;;
MED PASTEUR;CORTICOIDES;187026;7800068010422;CORTYK 4MG.10COM. [ 34563 ];5400.0;59.51;10250;8890.0;0.0;8.0;Si;DEXAMETASONA;
MED PASTEUR;;187028;7800018185941;D VIDAMAX PVO.ORAL 50.000UI.1.1GR.287867 [ 36441 ];17690.0;19.99;25260;17990.0;0.0;0.0;Si;;287867
MED PASTEUR;ANTIALERGICOS;187029;7800068010187;D-HISTAPLUS 5MG 30COM.(B.E) [ 13870 ];1680.0;49.56;2990;11890.0;0.0;0.0;Si;DESLORATADINA;
MED PASTEUR;;187090;7800068010095;D-HISTAPLUS JBE.2.5MG/5ML 100ML;2860.0;31.34;4470;9690.0;0.0;5.0;No;DESLORATADINA;
MED PASTEUR;;187030;7800068010439;D-HISTAPLUS JBE.2.5MG/5ML 60ML [ 40457 ];1990.0;52.02;3600;0.0;0.0;0.0;Si;DESLORATADINA;
MED PASTEUR;ANTIESPASMODICOS;187031;7800068011375;DIPATROPIN 10 COM;1645.0;73.69;3400;5790.0;0.0;15.0;Si;ATROPINA SULFATO + PAPAVERINA;
MED PASTEUR;OTROS CARDIOVASCULAR;187032;7800068010217;DISGREN 81MG.30COM. [ 5802 ];245.0;239.56;990;2430.0;0.0;39.0;Si;;
MED PASTEUR;ANTIESPASMODICOS;187033;7800068011405;DOLCOPIN GTS.15ML  41047 [ 5803 ];2286.5;72.6;4950;8090.0;0.0;1.0;Si;;
MED PASTEUR;;187083;7800068011429;DOLPIC 200 MG 50 COM;16400.0;30.0;25370;28290.0;0.0;0.0;Si;TRIMEBUTINA;
MED PASTEUR;OTROS DIGESTIVOS;187034;7800068011412;DOLPIC 200MG.10COM. 73022 [ 21202 ];5440.0;69.92;11000;16890.0;0.0;0.0;Si;TRIMEBUTINA;
MED PASTEUR;;187035;7800068011528;DROPOL 1GR.20COM.EFERV. [ 36970 ];4630.0;25.23;6900;10990.0;0.0;0.0;Si;PARACETAMOL;
MED PASTEUR;ANTIMICOTICOS;187036;7800068012136;FELSOL 150 MG 10 CAPS [ 53341 ];910.0;47.75;1600;25880.0;0.0;0.0;Si;;
MED PASTEUR;;187084;7800068010651;FERRI-FC GRA REC 30;7290.0;49.05;12930;0.0;0.0;0.0;Si;;
MED PASTEUR;ANTIANEMICOS;187037;7800068012051;FERRIGOT GTS.30ML  41007 [ 5811 ];5220.0;44.72;8990;9790.0;0.0;2.0;Si;HIERRO SULFATO;
MED PASTEUR;DESCONG NASAL;187038;7800068012099;FISIOLIMP FORTE SOL. NASAL [ 5813 ];4573.0;46.09;7950;8450.0;0.0;0.0;Si;;
MED PASTEUR;DESCONG NASAL;187039;7800068014710;FISIOLIMP H SP.50ML [ 38217 ];5990.0;12.09;7990;12390.0;0.0;0.0;Si;;
MED PASTEUR;DESCONG NASAL;187040;7800068014703;FISIOLIMP SOL.NASAL 0.9%.30ML  41064 [ 5814 ];2800.0;42.39;4890;6790.0;0.0;1.0;Si;;
MED PASTEUR;ANTIINFECCIOSOS GINECOLOGICOS;187041;7800068010071;FUNGOS 100MG.6OV.CLOTRIMAZOL [ 27812 ];4590.0;42.8;7800;13990.0;0.0;0.0;Si;;
MED PASTEUR;ANTIINFECCIOSOS GINECOLOGICOS;187043;7800068015939;GINECOPAST 10OV. 41067 [ 5816 ];7660.0;55.67;14190;18890.0;0.0;0.0;Si;;
MED PASTEUR;ANTIINFECCIOSOS GINECOLOGICOS;187044;7800068015953;GINECOPAST DUAL OV.+CR. [ 22906 ];8760.0;45.04;15120;20690.0;0.0;0.0;Si;;
MED PASTEUR;DIABETICOS;187045;7800068012259;GLAUPAX 500MG.30.COM.RE. (B.E) [ 33042 ];2690.0;87.44;6000;8390.0;0.0;0.0;Si;METFORMINA;
MED PASTEUR;;187046;7800068012266;GLAUPAX 850MG 30COMP. 272943 [ 38212 ];3720.0;33.05;5890;8090.0;0.0;4.0;Si;METFORMINA;272943
MED PASTEUR;;187047;7800068012327;GLAUPAX XR 1000MG.30COM.288669 [ 36848 ];5550.0;71.16;11500;16790.0;0.0;5.0;Si;METFORMINA;288669
MED PASTEUR;;187048;7800068012303;GLAUPAX XR 500MG.30COM 288667 [ 36846 ];3470.0;74.98;6990;11390.0;0.0;0.0;Si;METFORMINA;288667
MED PASTEUR;;187049;7800068012310;GLAUPAX XR 750MG.30COM.METFORMINA [ 36847 ];4670.0;70.05;9450;15640.0;0.0;1.0;Si;METFORMINA;
MED PASTEUR;HIPOLIPEMIANTE;187050;7800068012488;HIPOLIXAN 10MG.30COM.REC. [ 32083 ];6450.0;5.53;8100;12990.0;0.0;0.0;Si;ATORVASTATINA;
MED PASTEUR;;187085;7800068010798;IBANOX 150 MG 1 COM;13570.0;46.02;23580;32090.0;0.0;0.0;Si;ACIDO IBANDRONICO;
MED PASTEUR;ANTIACIDOS;187051;7800068013010;MAGNESIA LIQ.PASTEUR 120ML [ 32307 ];1490.0;114.31;3800;0.0;0.0;0.0;Si;;
MED PASTEUR;ANTIBIOTICOS ORALES;187052;7800068011139;MAXIMOX 875/125 14COMP.REC [ 38697 ];14200.0;6.52;18000;24690.0;0.0;0.0;Si;ACIDO CLAVULANICO + AMOXICILINA;
MED PASTEUR;ANTIBIOTICOS ORALES;187053;7800068011146;MAXIMOX 875/125 20COMP.REC [ 31370 ];13210.0;1.08;15890;22070.0;0.0;0.0;Si;ACIDO CLAVULANICO + AMOXICILINA;
MED PASTEUR;ANALG GENERAL;187054;7800068013201;MELIC 15MG.10COM. [ 22784 ];2919.0;118.5;7590;8090.0;0.0;0.0;Si;MELOXICAM;
MED PASTEUR;ANALG GENERAL;187055;7800007659439;MELOXICAM 7.5MG.15COM. 274386 [ 10582 ];495.0;137.67;1400;1490.0;0.0;25.0;Si;MELOXICAM;274386
MED PASTEUR;ANTIINFECCIOSOS GINECOLOGICOS;187056;7800068013461;METROPAST 500MG.10.OV.41017 [ 5831 ];6190.0;50.01;11050;15090.0;0.0;0.0;Si;METRONIDAZOL;
MED PASTEUR;ANTIINFECCIOSOS GINECOLOGICOS;187057;1011899;METROPAST 500MG.10COM.  41021 [ 34981 ];3750.0;55.81;6990;13640.0;0.0;0.0;Si;METRONIDAZOL;
MED PASTEUR;ANTIMICOTICOS;187058;7800068013515;METROPAST 500MG.20COM.(B.E)  41086 [ 13525 ];6490.0;25.29;9900;14190.0;0.0;0.0;Si;METRONIDAZOL;
MED PASTEUR;;187059;7800068010873;MONKAST 10MG. 28COMP [ 38685 ];8860.0;42.27;15000;27390.0;0.0;1.0;Si;MONTELUKAST;
MED PASTEUR;;187060;7800068010897;MONKAST 4MG. COMP.MAST [ 38687 ];9000.0;35.39;14500;24290.0;0.0;0.0;Si;MONTELUKAST;
MED PASTEUR;;187061;7800068010880;MONKAST 5MG. 28COM.MAST [ 38686 ];3930.0;199.36;14000;26590.0;0.0;5.0;Si;MONTELUKAST;
MED PASTEUR;DESCONG NASAL;187062;7800068010163;OXILIN SP.NASAL 15ML.253642 [ 22445 ];4690.0;52.8;8490;15890.0;0.0;3.0;Si;;253642
MED PASTEUR;ANTIGRIPALES;187063;7800068014048;PIRETANYL 20COM. 41026 [ 11957 ];1290.0;76.02;2700;3890.0;0.0;1.0;Si;CAFEINA + CLORFENAMINA + METAMIZOL SODICO;
MED PASTEUR;ANTIGRIPALES;187064;7800068014055;PIRETANYL X 10 CM BLISTER [ 52813 ];593.5;41.47;1000;1040.0;0.0;44.0;Si;CAFEINA + CLORFENAMINA + METAMIZOL SODICO;
MED PASTEUR;CALCIOTERAPIA;187065;7800068017445;PLUSCAL 30COM [ 33225 ];11990.0;45.01;20690;27490.0;0.0;1.0;Si;;
MED PASTEUR;ANTIALERGICOS;187066;7800068014123;PRODEL 4MG.20COM. 41036 [ 5842 ];1336.0;283.69;6100;3490.0;0.0;2.0;Si;CLORFENAMINA;
MED PASTEUR;ANTIALERGICOS;187067;7800068014130;PRODEL JBE.120ML. 41009 [ 5843 ];4080.0;50.94;7490;6690.0;0.0;4.0;Si;CLORFENAMINA;
MED PASTEUR;ANTIALERGICOS;187068;7800068014185;PRODEL-B 10COM.  41031 [ 13462 ];3370.0;52.79;6200;5390.0;0.0;0.0;Si;BETAMETASONA + CLORFENAMINA;
MED PASTEUR;ANTIALERGICOS;187069;7800068014222;PRODEL-B 30COM. [ 5845 ];4490.0;30.82;6990;10690.0;0.0;4.0;Si;BETAMETASONA + CLORFENAMINA;
MED PASTEUR;ANTIALERGICOS;187070;7800068014192;PRODEL-B JBE.120ML.  41032 [ 5844 ];4990.0;65.88;9850;10590.0;0.0;7.0;Si;BETAMETASONA + CLORFENAMINA;
MED PASTEUR;;187071;7800068032745;PROTECTUM 30CAP. [ 37580 ];10730.0;32.28;16890;24790.0;0.0;0.0;Si;;
MED PASTEUR;;187072;7800068032752;PROTECTUM JBE. 100ML [ 34406 ];5933.0;37.25;9690;14490.0;0.0;0.0;Si;;
MED PASTEUR;;187073;7800068014444;ROSAT-10MG.30COM.REC [ 35303 ];4660.0;132.63;12900;19390.0;0.0;1.0;Si;ROSUVASTATINA;
MED PASTEUR;;187074;7800068014451;ROSAT-20MG.30COM.REC. (B.E) [ 34888 ];8270.0;61.56;15900;23790.0;0.0;1.0;Si;ROSUVASTATINA;
MED PASTEUR;ANTIESPASMODICOS;187075;7800068015830;SAE ADULTO 6.SUP. 199436 [ 5852 ];4700.0;52.87;8550;16380.0;0.0;0.0;Si;;199436
MED PASTEUR;ANTIESPASMODICOS;187076;7800068015823;SAE INFANT 6.SUP 199437 [ 5853 ];4990.0;29.67;7700;12390.0;0.0;0.0;Si;;199437
MED PASTEUR;ANTIALERGICOS;187077;7800068017469;SYNALLER 50MC.200DOSIS [ 32873 ];9567.3;44.93;16840;20490.0;0.0;0.0;Si;;
MED PASTEUR;ANTIACIDOS;187078;7800068013041;TABLETAS ANTIACIDAS 30COMP. [ 38211 ];1590.0;58.03;2990;0.0;0.0;5.0;Si;;
MED PASTEUR;OTOLOGICOS;187079;7800068015601;TRU GTS.OTICAS 10ML [ 5865 ];2790.0;47.59;4900;6390.0;0.0;0.0;Si;;
MED PASTEUR;;187089;7800068012358;VICON-C SUPL ALIM (LUTEINA-ZEAXANTINA-OMEGA3);7285.0;49.96;13000;0.0;0.0;0.0;No;;
MED PASTEUR;SUPLEMENTOS DIETARIOS;187080;7800068010613;VITDE GTS.800U.I/4GTS 10ML [ 33309 ];13490.0;66.45;26720;19590.0;0.0;2.0;Si;;
MED PASTEUR;SUPLEMENTOS DIETARIOS;187081;7800068120107;VITDE-500 UI.30COM.263941 [ 27410 ];5180.0;37.89;8500;13890.0;0.0;0.0;Si;;263941
MED PASTEUR;SUPLEMENTOS DIETARIOS;187082;7800068120114;VITDE-800 UI.30COM. [ 38084 ];7593.0;40.55;12700;14890.0;0.0;0.0;Si;;
MED PHARMA INVESTI;OTOLOGICOS;188000;7800059172054;161103  OTOLISAN GTS.10ML. [ 5984 ];5990.0;81.54;12940;16280.0;0.0;0.0;Si;;161103
MED PHARMA INVESTI;ANTIACNE (piel y Mucosa);188001;7800059001255;196042  SEBOLIC JABON 100GR [ 21503 ];10115.0;24.2;14950;15290.0;0.0;1.0;Si;;196042
MED PHARMA INVESTI;ANTIHIPERTENSIVOS;188002;7730698011950;251739  LOSAPRES-D 100/25MG.30COM. [ 23981 ];13366.0;47.43;23450;29290.0;0.0;0.0;Si;HIDROCLOROTIAZIDA + LOSARTAN;251739
MED PHARMA INVESTI;ANTITUSIVOS;188003;4104480705137;ABRILAR JBE.100ML  161139 [ 202 ];3785.0;31.56;5990;7090.0;0.0;19.0;Si;;161139
MED PHARMA INVESTI;OTROS DIGESTIVOS;188004;7800059003792;AGATON 30COM.REC. [ 34871 ];8368.0;37.48;13690;15690.0;0.0;0.0;Si;;
MED PHARMA INVESTI;ANTIGLAUCOMA;188005;7795368001945;BRIMOPRESS SOL.OF.0,2%.5ML [ 21710 ];22950.0;10.9;29800;33690.0;0.0;0.0;Si;;
MED PHARMA INVESTI;ANTIALERGICOS OFTALMICOS;188006;7795368001815;BRIXIA SOL.OFT.0,005%.6ML [ 22077 ];15740.0;33.31;24970;29290.0;0.0;0.0;Si;;
MED PHARMA INVESTI;ANTIANEMICOS;188007;191150;CHELTIN 30MG.GTS. [ 26403 ];9410.0;41.9;15890;16490.0;0.0;1.0;Si;;
MED PHARMA INVESTI;;188008;7730969301162;CHELTIN-FC 30COM. [ 39178 ];8990.0;43.95;15400;21680.0;0.0;4.0;Si;ACIDO FOLICO + GLICINATO FERROSO;
MED PHARMA INVESTI;;188009;7730969300950;CORENTEL COM.10MG.30 [ 45271 ];15500.0;40.42;25900;28190.0;0.0;0.0;Si;BISOPROLOL;
MED PHARMA INVESTI;;188010;7460536562589;DETRUCALM 200MG.10COM.REC. 293723 [ 40155 ];3260.0;79.15;6950;12590.0;0.0;0.0;Si;FLAVOXATO;293723
MED PHARMA INVESTI;OTROS URINARIOS;188011;7730698005676;ELTOVEN 2MG.30COM. 260020 [ 17273 ];14815.0;38.97;24500;24890.0;0.0;2.0;Si;TOLTERODINA;260020
MED PHARMA INVESTI;Antibacterianos Topicos (piel y Mucosa);188012;7795373013780;FUSIMED-B EMUL.DERM.50GR. [ 16839 ];10927.0;61.5;21000;30590.0;0.0;0.0;Si;;
MED PHARMA INVESTI;;188045;7795368001990;GLAUCOTENSIL T SOL PF 5 ML;13890.0;87.49;30990;25040.0;0.0;1.0;Si;;
MED PHARMA INVESTI;ANTIGRIPALES;188013;7800059001477;KALOBA 20MG.15COM. [ 27846 ];6800.0;48.29;12000;14590.0;0.0;0.0;Si;;
MED PHARMA INVESTI;ANTIGRIPALES;188014;7460536555345;KALOBA GTS 20ML.  256804 [ 15167 ];6085.0;59.64;11560;10390.0;0.0;2.0;Si;;256804
MED PHARMA INVESTI;ANTIGRIPALES;188015;7460536557301;KALOBA GTS 50ML [ 26567 ];8330.0;60.4;15900;18890.0;0.0;2.0;Si;;
MED PHARMA INVESTI;ANTIULCEROSOS;188016;7795345120379;LANZOPRAL 30MG.14SOBRES PED. [ 23922 ];18000.0;29.97;27840;27290.0;0.0;0.0;Si;;
MED PHARMA INVESTI;;188017;7730969302527;LANZOPRAL 30MG.30CAP.  161116 [ 38994 ];15590.0;34.76;25000;28660.0;0.0;0.0;Si;;161116
MED PHARMA INVESTI;;188018;4029916001730;LASEA 28CAP. BLANDAS [ 38187 ];11720.0;62.4;22650;24590.0;0.0;1.0;Si;;
MED PHARMA INVESTI;;188019;7800059005468;LIDIL.LACA PARA U¥AS-2,5ML [ 49361 ];5990.0;131.34;16490;18490.0;0.0;0.0;Si;;
MED PHARMA INVESTI;ANTIHIPERTENSIVOS;188020;7730698011929;LOSAPRES 50MG.30COM [ 5954 ];13300.0;12.47;17800;28090.0;0.0;0.0;Si;LOSARTAN;
MED PHARMA INVESTI;ANTIEMETICO;188021;7800059001620;MERIDIAN 25M 30 COMP. [ 38645 ];9580.0;45.0;16530;0.0;0.0;0.0;Si;;
MED PHARMA INVESTI;;188022;7800059003945;MERIDIAN 25MG 60COMP [ 38188 ];12420.0;50.0;22170;21290.0;0.0;0.0;Si;;
MED PHARMA INVESTI;ANTIEMETICO;188023;7800059001613;MERIDIAN 25MG.10COM. [ 39965 ];5040.0;33.22;7990;0.0;0.0;0.0;Si;;
MED PHARMA INVESTI;;188024;7800059005055;MULTIFLORA GTS 8ML [ 40209 ];7868.0;79.86;16840;26240.0;0.0;0.0;Si;;
MED PHARMA INVESTI;ANTIDIARREICOS;188025;5027314502940;MULTIFLORA PLUS 30 CAPS;10755.0;32.67;16980;21990.0;0.0;1.0;Si;;
MED PHARMA INVESTI;ANALG GENERAL;188026;7730698012940;NEFERSIL 125MG.10COM. 161007 [ 5979 ];2310.0;34.24;3690;4690.0;0.0;0.0;Si;CLONIXINIO;161007
MED PHARMA INVESTI;ANALG GENERAL;188027;7730698002293;NEFERSIL FAST 125MG.10CAP.  161157 [ 11540 ];1790.0;181.21;5990;6390.0;0.0;0.0;Si;CLONIXINIO;161157
MED PHARMA INVESTI;;188028;7730969303104;NEFERSIL-B 125MG.10COM.  161074 [ 38995 ];4490.0;115.23;11500;13890.0;0.0;0.0;Si;CIANOCOBALAMINA + CLONIXINIO + PIRIDOXINA + TIAMINA;161074
MED PHARMA INVESTI;;188029;7800059006502;PAPINFLAM PLUS 30 CAPS [ 50687 ];5930.0;76.08;12400;0.0;0.0;0.0;Si;;
MED PHARMA INVESTI;ANTIRREUMATICO;188030;7460536556557;PIASCLEDINE 300MG.30CAP.  258245 [ 16448 ];19990.0;34.1;31900;33990.0;0.0;3.0;Si;;258245
MED PHARMA INVESTI;;188031;7730969301025;REFLEXAN 10MG.10COM.  161133 [ 39059 ];2900.0;97.04;6800;7890.0;0.0;0.0;Si;CICLOBENZAPRINA;161133
MED PHARMA INVESTI;RELAJANTE MUSCULAR;188032;7730969301018;REFLEXAN 10MG.20COM.  161113 [ 5986 ];3990.0;110.19;9980;11890.0;0.0;4.0;Si;CICLOBENZAPRINA;161113
MED PHARMA INVESTI;RELAJANTE MUSCULAR;188033;7730969301001;REFLEXAN 5MG.20COM. [ 14811 ];3830.0;51.23;6990;9490.0;0.0;0.0;Si;CICLOBENZAPRINA;
MED PHARMA INVESTI;HIPOLIPEMIANTE;188034;7800059001552;ROVARTAL 10MG.30COM [ 33238 ];11060.0;44.36;19000;21290.0;0.0;1.0;Si;EZETIMIBA + ROSUVASTATINA;
MED PHARMA INVESTI;HIPOLIPEMIANTE;188035;7800059001569;ROVARTAL 20 COM.20MG.30 [ 30678 ];16510.0;25.01;24560;31190.0;0.0;2.0;Si;EZETIMIBA + ROSUVASTATINA;
MED PHARMA INVESTI;;188046;7730969306709;TOPTEAR SOL OF 4% 10 ML;8240.0;179.94;27450;0.0;0.0;0.0;Si;;
MED PHARMA INVESTI;OTROS OFTALMICOS;188036;7795368002607;TOPTEAR SOL.OFT.0,4% 10ML 254530 [ 22933 ];7936.13;64.02;15490;16990.0;0.0;0.0;Si;;254530
MED PHARMA INVESTI;ANTIESPASMODICOS;188037;7800059193059;VIADIL AMP.5MG/ML.2UD. [ 5999 ];3445.0;37.82;5650;7090.0;0.0;0.0;Si;PARGEVERINA;
MED PHARMA INVESTI;ANTIESPASMODICOS;188038;7730698004433;VIADIL COM.AMP.2+JERINGA [ 6000 ];3775.0;66.95;7500;5590.0;0.0;0.0;Si;PARGEVERINA;
MED PHARMA INVESTI;ANTIESPASMODICOS;188039;7730698014852;VIADIL GTS.15ML.  161017 [ 6003 ];2020.0;189.23;6980;7540.0;0.0;14.0;Si;PARGEVERINA;161017
MED PHARMA INVESTI;ANTIESPASMODICOS;188040;7730698014869;VIADIL GTS.FORTE 15ML.  161140 [ 12311 ];2020.0;191.96;6980;5690.0;0.0;17.0;Si;PARGEVERINA;161140
MED PHARMA INVESTI;;188041;7800059005840;VIADIL.COMPUESTO.15ML  161028 [ 49360 ];2020.0;191.96;6980;8490.0;0.0;11.0;Si;PARGEVERINA;161028
MED PHARMA INVESTI;DISFUNCION ERECTIL;188042;7730698007977;VIMAX 50MG.2COM.MAST. [ 14846 ];3890.0;49.06;6900;10990.0;0.0;0.0;Si;;
MED PHARMA INVESTI;DISFUNCION ERECTIL;188043;7730698007960;VIMAX 50MG.6COM.MAS.  253759 [ 15838 ];7800.0;84.77;17150;13590.0;0.0;0.0;Si;;253759
MED PHARMA INVESTI;ANTIDIARREICOS (Trat.Diarrea);188044;7800059004416;VINTIX 250MG.10 CAPSULAS;5190.0;74.87;10800;13890.0;0.0;0.0;Si;;
MED PRATER;ANTIMICOTICOS;189000;7804918500354;297031  MUCIVIL 250MG.30COM. [ 16671 ];4710.0;37.38;7700;14690.0;0.0;0.0;Si;TERBINAFINA;297031
MED PRATER;ANTIALERGICOS (ALERGIA);189001;7804918401149;ALLEDRYL JBE.60ML [ 6140 ];4640.0;49.96;8280;10290.0;0.0;1.0;Si;LORATADINA;
MED PRATER;ANTIALERGICOS;189002;7804918410325;ALLEDRYL-D JBE.120ML. [ 21946 ];3150.0;82.76;6990;8870.0;0.0;4.0;Si;LORATADINA + PSEUDOEFEDRINA;
MED PRATER;ANTIALERGICOS;189003;7804918410356;ALLEDRYL-D.20CAP. [ 26388 ];7680.0;48.37;13560;15190.0;0.0;0.0;Si;LORATADINA + PSEUDOEFEDRINA;
MED PRATER;;189004;7804918452417;ALULOSA + SUCRALOSA 180 ML [ 54294 ];1247.0;42.86;2120;0.0;0.0;0.0;Si;;
MED PRATER;;189123;7804651620180;ALUSWEET ALULOSA 270 ML;2200.0;34.84;3530;0.0;0.0;0.0;No;;
MED PRATER;ANTITUSIVOS;189005;7804918500910;AVIATUS JBE.30MG/5ML.120 ML. 270911 [ 32523 ];3140.0;68.6;6300;11590.0;0.0;6.0;Si;LEVODROPROPIZINA;270911
MED PRATER;;189106;7804918452547;BENTLEY  CLINIC GEL HIAULURONICO.50;4389.75;60.22;8370;0.0;0.0;0.0;Si;;
MED PRATER;;189125;7804918452196;BENTLEY COPA MENSTRUAL;1140.0;113.77;2900;0.0;0.0;3.0;No;;
MED PRATER;LUBRICANTES INTIMOS;189006;7804918500385;BENTLEY FRUTILLA 50GR [ 38254 ];1860.0;79.81;3980;5990.0;0.0;3.0;Si;;
MED PRATER;;189116;7804918450901;BENTLEY GEL LUB CHOC/MENTA 50 GR;1990.0;63.84;3880;0.0;0.0;0.0;No;;
MED PRATER;;189117;7804918452066;BENTLEY GEL LUB ICE 50 GR;1790.0;133.87;4990;6390.0;0.0;3.0;No;;
MED PRATER;LUBRICANTES INTIMOS;189007;2000000061689;BENTLEY GEL LUB.+PRESERVAT. [ 16099 ];2175.0;92.79;4990;5090.0;0.0;2.0;Si;;
MED PRATER;;189008;7804918403440;BENTLEY GEL LUB.HOT CARAM.50GR [ 41108 ];1930.0;122.81;4990;7890.0;0.0;5.0;Si;;
MED PRATER;;189100;7804918500637;BENTLEY GEL LUBR CLASSIC 120 G;1455.0;148.05;5700;8390.0;0.0;10.0;Si;;
